"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"11","TES","GO:0031346","positive regulation of cell projection organization","227/8469","363/18986",0.62534435261708,1.40191142741621,6.93799968226134,3.20453946867034e-12,1.76512633080224e-09,1.22484670882478e-09,"2475/998/2048/10163/23499/4898/4919/57554/257194/23566/54874/163404/57463/79574/5906/4921/55811/26052/63923/27/5997/5362/7779/27185/57118/8829/6387/220202/51196/9148/8036/57698/627/4076/2011/10938/9638/2059/65981/5756/466/23426/23011/10154/23603/5027/8100/51761/114798/8428/8874/5587/382/51199/7043/3320/23191/55329/51762/5604/27020/8482/4916/56963/3480/29904/6376/65009/9798/5176/5048/81565/9423/51393/1236/9001/7473/406991/23580/10801/6014/6794/2909/148170/285016/57498/23369/238/10602/23433/55704/53335/10097/140469/3655/4780/10787/2660/8837/659/10152/2335/10109/7429/2043/9139/6714/23613/1002/26039/140578/7074/1826/2033/8850/2803/22906/5364/7474/6092/6091/2042/2932/4690/7401/64805/170506/6474/5274/5584/6498/22871/5290/9175/3064/202018/9353/9662/22902/950/5458/9693/2823/55714/9037/3673/5295/100506658/4131/8507/2150/411/1946/324/153241/51265/1809/81545/57451/6239/4739/9750/55604/780/29993/5754/653/55754/1268/10690/8724/2534/26230/6624/5879/54664/989/54443/5898/816/23242/26053/3984/9863/8321/57154/2056/1523/8976/91584/5764/673/2146/4747/2185/2260/389658/6101/4067/27067/11075/5168/9897/50807/7436/5789/158297/4915/10507/4920/4593/153090/25/2889/6792/1756/407006/407007/10013/158866/538/100528062/80823/139818/10178/90167/3897",227
"12","TES","GO:0030900","forebrain development","255/8469","416/18986",0.612980769230769,1.37419446033952,6.92489985937953,3.51321733105499e-12,1.76512633080224e-09,1.22484670882478e-09,"26038/3362/2048/84879/6513/1600/85440/431707/7482/4808/653464/4009/9095/7143/259266/9928/7832/493/23380/5629/27185/22884/6935/8829/6387/5592/22943/57178/10718/657/5728/6585/2263/10579/3746/5080/6506/25987/79659/85458/1813/9638/50937/84623/5830/55766/3845/120892/54407/7846/10818/3747/317/5992/23603/79600/64211/6926/219409/9201/5101/1638/7080/51199/652/3091/112840/23224/64398/5663/8650/2353/29954/123016/145258/64919/317762/7301/8854/27023/8925/8482/3480/89927/3684/6299/23322/583/9289/1459/999/23035/7531/5048/81565/7314/4763/9001/10642/9241/57045/1000/10501/5802/4854/9253/2909/8648/238/6716/57142/27429/2736/22930/7852/4929/10716/57282/79809/4036/285025/4760/1281/80055/8828/1385/2066/471/55054/23236/8195/22903/22803/6714/54149/351/4771/9215/7477/5021/5915/7155/8320/1499/29072/7474/27086/6092/6091/5449/200894/2932/2624/6259/7545/64805/8087/8893/2049/6434/3280/4487/9353/3516/886/170825/2044/55236/306/56978/51176/5308/63973/2247/79633/23657/84709/166614/9693/6715/9037/1767/57688/5122/153241/5307/4762/1436/3340/2890/1812/7280/81853/221692/3400/266727/114327/55122/5454/7101/2534/4142/4852/358/2692/63974/3624/2737/4967/1956/9723/10371/1021/1749/3912/93986/389549/91584/26047/2146/6469/79648/10395/5108/137814/4747/84750/2260/6867/84376/55636/1392/157680/2131/83696/4781/4915/23287/80709/153090/26468/9355/8022/139411/170302/190/4983/546/538/3251/7547/2258/6658/554/4204",255
"13","TES","GO:0030198","extracellular matrix organization","214/8469","339/18986",0.631268436578171,1.41519217580271,6.92181447340051,3.58541285944205e-12,1.76512633080224e-09,1.22484670882478e-09,"10218/7133/4146/1307/1298/7075/3491/255631/7049/1301/54507/1520/8751/25903/4921/1805/7143/5768/3915/23127/83872/1999/2331/26254/7042/183/8516/3688/1305/140766/9806/5033/7093/84171/1308/619552/7490/51144/90993/283208/871/4316/9313/4317/4319/4312/4314/4321/4322/196264/11095/170689/100287284/144165/80070/1280/4327/59277/10631/1361/3936/5925/1282/1284/2621/1215/1511/22795/89932/29954/23768/10516/26585/256764/102/4643/302/4088/79875/4016/57188/5045/170691/4629/4313/4324/3038/170692/83716/2303/84627/4763/79148/2670/3690/406991/8313/6662/284217/4089/81794/50509/1311/3249/10653/7040/602/2068/7837/5212/84168/84695/23332/1803/2191/1281/1290/8837/1286/1285/6939/55612/1471/8785/81031/55959/351/9510/11096/861/80781/9215/2192/5468/10491/23122/1605/56999/1295/25890/50939/90102/151887/5352/5806/131149/323/5156/9508/64116/255743/11107/7092/170690/81792/133584/3673/11174/4015/7045/406937/285590/91522/9509/2296/84830/780/1310/1297/1303/3617/7101/3908/84947/5340/64094/6624/340267/3569/2006/1278/3912/858/857/7982/5644/10049/55790/649/4017/23213/4325/4147/2131/4982/7373/3037/169044/57589/92949/8434/1842/1515/1306/85301/25/1289/25975/2824/10549/538/27035/1288/1287",214
"14","TES","GO:1901888","regulation of cell junction assembly","175/8469","268/18986",0.652985074626866,1.46387703706054,6.86303131108655,5.33221928107038e-12,2.35652492766217e-09,1.63522675490242e-09,"261734/22883/1969/2048/6548/1307/23499/257194/57463/5906/653464/6281/50848/4653/23380/4139/183/94134/8829/22943/347731/7414/9231/5728/6585/9148/9748/1793/55327/627/4038/5795/9379/387804/7070/654429/144165/347902/29843/41/5908/8825/23603/9201/23077/114798/84189/5911/10160/145581/382/10979/6495/51804/5583/23768/7082/26585/342184/7057/4088/79834/8128/29904/79191/9423/1636/10672/6093/147381/1613/5802/57622/9270/9475/23369/9419/9378/57142/51057/347730/54910/9448/3987/4867/3553/57669/23332/7855/55619/5786/6616/23767/79953/6714/6385/57468/6615/5770/351/7122/5021/55209/23122/1499/7474/11170/6092/2042/25945/90102/152404/64084/2693/22871/2049/9076/3556/347/22998/3791/84525/5783/6622/10611/7097/9693/4131/4208/1946/3360/26999/56940/266727/7162/7058/5879/9844/8321/54674/9732/857/26047/10395/11178/2185/2260/6422/3551/6591/27067/5747/7436/5789/7010/158038/4915/10507/4593/25/2889/84628/57502/395/2824/59272/23096/54413/27286/100528062/80823/26280/2239/139065/84631",175
"15","TES","GO:0051960","regulation of nervous system development","279/8469","463/18986",0.602591792656587,1.3509042124664,6.85960082863667,5.52310529920821e-12,2.35652492766217e-09,1.63522675490242e-09,"22883/2475/7133/23013/2048/400746/51441/23499/26508/9682/4898/1600/85440/23566/57463/6281/55811/22920/7143/259266/406955/9928/9283/7832/5129/5362/7779/5629/11221/27185/3688/8829/56288/6387/118738/22943/22891/1959/347731/9231/657/5728/6585/9148/57698/84504/644943/406/6833/627/5080/4076/4038/745/23529/26011/1075/2915/387804/8898/10413/1813/7070/6653/406911/50937/654429/3845/79365/65981/347902/57609/3458/23011/4673/10154/55198/9921/10810/23111/5925/114798/84189/1638/51199/5583/3091/5663/8650/23768/23405/23191/80031/283659/302/5604/27020/8482/145864/8128/56963/29904/6376/999/146433/9798/5176/5048/9423/51393/4763/26022/9001/2670/7473/3213/9241/1636/6860/1630/147381/6794/5802/4099/9253/7040/6664/23175/9378/57142/53335/347730/9451/3553/7852/4036/659/4133/2335/7520/2043/5270/8864/23767/4821/79953/8530/7052/1002/26039/140578/58494/351/7074/1826/4771/7533/8553/5021/5915/2803/1499/22906/5364/1605/6405/7474/6092/6091/1814/2624/6259/64084/170506/4311/6474/5584/6498/22871/8087/2049/9175/2119/51726/3556/3280/1739/9353/170825/5978/22902/4825/5783/6696/5530/51176/2247/5458/7097/9693/7424/9037/3572/4131/1462/1404/1946/4124/23105/51265/1495/3400/9856/27242/7162/23376/7101/9896/3066/4602/4988/26230/6993/9444/7058/2852/222894/3569/2737/816/1956/3984/10371/57154/1523/54674/3475/5803/389549/91584/5764/673/2146/6009/7516/6469/5108/4747/7976/84376/4067/5324/55636/27067/23462/7038/90865/5789/158038/4915/10507/22954/1620/9355/6792/407006/407007/10013/23096/54413/27286/100528062/80823/2258/4168/139065/84631/3897/4204",279
"16","TES","GO:0042327","positive regulation of phosphorylation","287/8469","479/18986",0.599164926931106,1.34322178565521,6.82731625784283,6.89536375635716e-12,2.75814550254286e-09,1.9139170847415e-09,"11315/2475/65018/4985/8503/8613/85440/3953/3491/8543/11146/84722/128344/5906/3570/1942/4921/8995/116496/5743/5788/9928/25778/50604/5629/7042/10006/8829/219771/2074/219736/355/150/2674/143384/117854/7189/4038/5795/85456/2011/595/6188/5058/3606/4908/920/1389/3845/120892/3678/29110/8091/3458/4254/3479/338773/51347/10795/2322/2321/8600/3356/115825/10464/10253/5911/2621/283/10979/652/22863/57161/4331/801/3320/26585/10125/7057/30844/2200/2252/5604/27020/57214/4916/8826/28232/79705/51704/6376/146433/5336/388333/146850/23533/9618/6352/1236/3690/10040/23531/406991/2081/8313/54757/8877/79092/57521/7525/116/10928/284254/8792/6794/3643/25999/4294/7040/808/9704/9270/6868/9475/22924/245711/805/55704/54465/7039/151/3553/406915/92/90/2641/3655/142679/55437/57679/8324/2066/7520/2043/51719/10920/5621/9770/22974/6714/6789/5770/57091/351/1826/5594/3985/5155/152110/4057/6997/7474/6091/83666/54625/7018/205428/5217/5028/3592/23043/1894/9175/9370/3280/10188/5062/3093/22998/3791/2069/374/6622/55024/1950/8654/59067/2247/3600/55294/57600/9693/7424/7098/5618/253260/1601/2690/133396/9607/7060/1946/96459/10111/1839/2246/154/133522/1436/5159/972/345611/3937/8817/8737/654/4739/84830/1906/3123/222658/5292/896/6885/100133941/2534/7164/4217/23328/23118/51429/4216/2852/5879/3569/10457/5478/2887/1956/442572/441251/948/10142/2056/5294/857/3952/673/7984/2146/51422/8795/2185/3084/9530/2260/8754/56892/4067/6386/8767/4683/284/5168/114/407030/5747/7564/3717/3456/7010/4915/10507/7295/4593/9966/7099/153090/79109/25/1654/10013/9500/65267/367/10178/57826",287
"17","TES","GO:0060560","developmental growth involved in morphogenesis","158/8469","238/18986",0.663865546218487,1.48826912982692,6.80214215419367,8.04580091723441e-12,2.90770856123956e-09,2.01770105589962e-09,"23499/1907/23566/1901/1435/55811/63923/7143/127833/27185/55083/3688/8829/6387/5592/7414/6585/57698/2263/627/2017/10413/144165/57609/84298/23011/6857/9201/23111/10631/10253/114798/113622/51199/652/6495/51804/23191/342184/440275/80031/8482/55897/8826/8128/56963/51760/85407/6299/999/9798/5048/81565/9423/51393/6928/7473/9043/6662/114804/6860/1630/23327/6794/5802/4099/7040/23369/50618/57142/53335/150465/57669/7852/3676/659/65059/8828/4133/2335/9962/23767/8904/1002/351/7074/1826/6285/7477/7048/23122/2803/1499/6405/7474/214/2932/54437/6259/5523/9175/344901/9353/22902/374/4825/6696/10252/5458/1909/9037/4131/1946/23105/51265/2246/5459/26999/6586/51299/1906/9856/780/57699/5754/23607/22999/8936/2099/5071/23242/26053/3984/10371/57154/4897/3475/91584/6469/6422/157506/9699/2131/6456/203228/4882/10507/3371/9355/25/6792/8239/10013/54413/10479/2258/3897/4204",158
"18","TES","GO:0045229","external encapsulating structure organization","214/8469","341/18986",0.627565982404692,1.4068919284373,6.80378373449296,8.17793032848627e-12,2.90770856123956e-09,2.01770105589962e-09,"10218/7133/4146/1307/1298/7075/3491/255631/7049/1301/54507/1520/8751/25903/4921/1805/7143/5768/3915/23127/83872/1999/2331/26254/7042/183/8516/3688/1305/140766/9806/5033/7093/84171/1308/619552/7490/51144/90993/283208/871/4316/9313/4317/4319/4312/4314/4321/4322/196264/11095/170689/100287284/144165/80070/1280/4327/59277/10631/1361/3936/5925/1282/1284/2621/1215/1511/22795/89932/29954/23768/10516/26585/256764/102/4643/302/4088/79875/4016/57188/5045/170691/4629/4313/4324/3038/170692/83716/2303/84627/4763/79148/2670/3690/406991/8313/6662/284217/4089/81794/50509/1311/3249/10653/7040/602/2068/7837/5212/84168/84695/23332/1803/2191/1281/1290/8837/1286/1285/6939/55612/1471/8785/81031/55959/351/9510/11096/861/80781/9215/2192/5468/10491/23122/1605/56999/1295/25890/50939/90102/151887/5352/5806/131149/323/5156/9508/64116/255743/11107/7092/170690/81792/133584/3673/11174/4015/7045/406937/285590/91522/9509/2296/84830/780/1310/1297/1303/3617/7101/3908/84947/5340/64094/6624/340267/3569/2006/1278/3912/858/857/7982/5644/10049/55790/649/4017/23213/4325/4147/2131/4982/7373/3037/169044/57589/92949/8434/1842/1515/1306/85301/25/1289/25975/2824/10549/538/27035/1288/1287",214
"19","TES","GO:0009612","response to mechanical stimulus","149/8469","222/18986",0.671171171171171,1.50464704874907,6.78698583958615,8.84268584111205e-12,2.9785889149009e-09,2.06688595920508e-09,"6548/6513/1647/1301/10628/50848/4921/5743/7832/3776/7100/824/6262/6387/5599/220202/355/27063/9531/3784/3746/8048/5024/9379/8772/838/834/1813/23621/1111/4055/54407/7846/3852/374462/8738/59341/5027/51761/10631/3356/8796/84189/4792/2353/4212/7057/25963/161497/3480/5493/3684/4313/114780/9780/6416/50964/9020/3690/4353/6198/3759/6662/63895/1000/8932/8792/3249/4099/7040/6546/9378/6869/3553/10746/7852/6335/6772/841/3485/5270/117532/8195/26090/8200/6714/9215/859/11280/1499/1605/2596/545/5028/5290/3064/55584/5978/441027/5311/4790/2247/7098/6507/5734/3673/4214/4131/84059/3659/4762/654/1906/9856/1432/2729/9994/2534/10370/2115/358/168507/1956/5723/375611/136319/5764/26047/285/8795/2185/793/3786/5747/5339/90865/23349/117531/5727/22927/7507/25861/3371/7099/2934/55342/51284/51311/1756",149
"20","TES","GO:0007015","actin filament organization","279/8469","465/18986",0.6,1.34509387176762,6.76093775937526,1.09033572900789e-11,3.48907433282524e-09,2.42111917930751e-09,"2475/55160/81569/832/998/55616/6548/10163/10487/4070/163782/1266/1901/6281/7170/128239/55243/8407/50848/5999/4653/10092/25802/5629/55740/58480/56776/221061/10529/22921/10006/6840/94134/8829/6387/9886/9124/10580/120/57698/23075/9645/8500/2017/9873/4647/5058/5962/2059/93661/5756/51474/5074/283431/23603/54434/59341/5829/10810/3936/81624/283/1073/382/10979/57381/6710/87/7043/123016/51466/23191/7082/342184/70/29767/29766/55930/4644/84952/4643/7168/4088/10391/9051/348110/8826/55114/6376/23406/84501/246/8522/7126/85464/4642/1236/22843/406991/23580/56907/6093/9050/4645/596/23370/256949/4542/1264/85415/64857/57731/2909/50944/91663/148170/9270/9475/81553/388/375189/10602/130271/5581/23433/6711/55704/10097/5341/9938/119/7840/6869/1496/9168/8440/23332/4648/9839/390/57471/129446/115677/7456/10787/4430/23671/10152/10109/7429/8452/8195/11034/3055/6714/343578/6385/63916/57580/57553/4771/11078/859/23122/406929/11170/56203/961/90102/29114/3693/7018/4690/5357/5217/7401/5584/2693/5290/5062/1739/118/9948/9353/399/22998/57482/22902/57619/171024/27236/85462/2195/9037/253260/5734/5295/10788/2150/133746/5921/2241/134549/1729/89848/1809/133522/11346/26999/4739/221692/10486/55604/5987/29993/23607/4646/8936/4082/93663/1490/51429/7430/5071/79778/6624/5879/85477/644150/9844/23242/2006/3984/3092/10344/6369/55607/55971/4233/830/8976/800/136319/673/2041/7984/10395/10174/23221/2185/9530/6422/10565/9788/9897/51571/5339/23189/3717/203228/7111/54942/1955/2934/6709/25/357/395/7114/30011/10013/57477/54857/1730/5063/154796/5358/10178/90167",279
"21","TES","GO:0043434","response to peptide hormone","269/8469","446/18986",0.603139013452915,1.35213098469914,6.75292981246376,1.15430984800052e-11,3.51789667962062e-09,2.44111942291438e-09,"54206/2475/63036/249/6548/23038/83667/6429/6513/8891/8503/3716/54741/7049/8412/6814/6272/10768/3158/4921/5743/7832/64710/55532/2058/142/183/5588/79746/5305/6387/1959/406901/3416/10580/2805/8036/340706/5791/3784/5286/6833/8048/5080/847/54765/5795/4041/143686/23235/6653/6337/4040/1027/9847/121340/4193/114882/490/8835/4048/9971/55198/1407/59341/5829/9365/2308/5925/9882/1910/8660/5587/6655/677/8892/2353/7253/123041/145264/23191/64397/2200/4644/6938/54832/4088/64506/9640/3480/29904/6340/6338/5579/57707/55625/2303/286753/81565/9340/10626/990/6777/6774/1394/3690/252983/6198/83990/1636/5578/5573/9663/11031/5771/6093/4160/8792/6794/3643/376497/2865/7040/634/26291/9475/23175/8648/10890/6716/6654/23433/3973/87178/3553/51141/55777/4929/130399/2641/2888/4780/1281/2660/6772/6775/8837/1385/1373/3488/8452/3667/55022/117581/57761/5786/23236/27131/140710/6714/64900/5770/5105/2778/5594/9978/5905/5465/5021/5468/8850/9852/22937/6599/1605/2932/28999/4690/185/5584/2693/8743/5290/8893/197/9370/133060/132864/6443/2798/2069/374/8615/4825/5910/5530/4790/3033/84709/2549/5458/1909/7097/2195/6715/5562/2690/5295/4131/1393/5122/2241/324/1036/1176/6690/406935/406937/2890/406895/8614/1906/2822/1432/23607/2729/55023/6885/5167/57492/4142/2852/9734/1395/2692/25948/3624/2645/3484/2887/7532/2770/858/857/3952/8805/673/4747/23484/5591/4986/4067/10499/114/5747/23189/3717/55667/7010/27019/4882/2650/2203/2844/445/5251/1536/139596/186",269
"22","TES","GO:0061448","connective tissue development","186/8469","290/18986",0.641379310344828,1.43785896637229,6.74270760370574,1.23957759658127e-11,3.60604391732734e-09,2.50228606697435e-09,"54206/864/4146/10269/4774/3491/1301/1435/7482/3158/6097/3570/4209/5396/9462/26254/947/142/2625/6935/84159/657/59/3988/5741/55553/7490/960/2132/11145/4041/25884/871/25987/4322/80310/38/7704/6653/8538/399979/81029/4256/6660/5744/1280/3221/8091/1833/9971/50515/59341/2254/23111/5925/11061/51222/652/3091/9517/26585/4088/22856/79068/583/2734/4094/2303/7314/3690/3213/9241/406991/8313/6662/57045/4092/51320/9658/1311/7040/2828/129642/23369/8648/2355/10736/2202/27302/9451/10865/1386/80856/2487/1281/23314/8837/659/8609/8195/56914/8200/55959/6615/4773/861/9215/5155/7477/5468/5915/7048/1499/406929/5745/7474/846/6474/79718/5290/4487/2121/579/202018/10891/658/2247/10424/4086/5458/81792/5562/2690/2297/4208/57561/4015/5307/7045/4090/1836/5159/9421/8817/285590/654/1906/3400/2822/5467/1432/860/23607/653/1490/85477/3696/2737/3952/64764/22976/55790/4023/649/4017/6781/64641/2260/6591/54928/23213/10499/392255/157680/340419/7227/2131/8840/4781/9350/4882/4969/85301/1289/265/538",186
"23","TES","GO:0032535","regulation of cellular component size","224/8469","361/18986",0.620498614958449,1.39104814070151,6.73148861746206,1.34524453969917e-11,3.74328915394551e-09,2.59752252310791e-09,"2475/23400/832/50809/23038/23499/5865/163782/23566/10451/23557/128239/55243/55811/7143/10092/25802/27185/10000/6840/8829/6387/3778/5728/6585/119032/120/57698/23075/627/2017/9873/282679/8301/5962/65125/118426/2059/93661/5756/196527/51474/57609/2647/23011/54434/59341/5027/23111/5587/394/1073/382/6710/79890/51466/3320/23191/342184/9990/80031/6557/29767/29766/8482/56963/51704/6559/999/9798/23406/5048/23108/246/9423/51393/85464/1236/7473/23580/57521/361/1630/5802/256949/4099/64857/57731/3783/2909/91663/148170/81553/23369/375189/10602/130271/5581/6711/57142/53335/5341/119/9168/51652/8440/150465/6344/27347/140469/10787/57679/659/1385/4133/2335/10109/7429/8195/11034/3055/343578/57468/57580/57403/1002/1826/11078/7477/859/5868/23122/2803/9943/6405/7474/56203/2932/84561/6259/4690/5357/5217/5290/1173/9175/1739/118/9948/9353/57482/22902/4825/6696/5458/1182/9037/3575/253260/4131/2150/5921/1946/2241/51334/6558/23105/51265/89848/26999/54825/1906/9856/55604/6885/93663/51429/7430/5879/85477/358/2006/3984/10344/6369/10371/55971/57154/375611/4897/3475/830/91584/136319/2055/4747/2185/9530/9821/10565/64798/9897/51571/23189/10507/7111/54942/1955/2934/6709/56262/25/7114/6792/7504/10013/65267/4478/538/5063/154796/10178/2258/3897",224
"24","TES","GO:0010720","positive regulation of cell development","276/8469","460/18986",0.6,1.34509387176762,6.72358288920052,1.40795094183636e-11,3.75453584489695e-09,2.60532676474017e-09,"56998/2475/7133/23013/2048/864/8289/23499/4898/149233/23566/57463/1435/9398/4853/50848/55811/7292/259266/5788/9580/50604/4179/5362/7779/3142/11221/3707/27185/3601/2625/3688/8829/6387/118738/22891/1959/64115/57178/9148/57698/84504/644943/627/5080/4076/7189/5896/55626/745/23529/8772/26011/2915/3606/1813/7704/406911/50937/920/5139/3845/65981/196528/6601/3458/23011/4673/4254/10154/3146/8600/5925/114798/1638/55795/2621/51199/652/5583/3091/22890/677/8650/2353/23405/23191/10125/5604/27020/8482/646/145864/29904/29117/1540/6376/1003/865/146433/9798/5176/5048/146850/9423/51393/3965/2124/6605/9001/6777/2670/7473/406991/1636/5578/57521/4092/10892/8792/596/6794/6597/23476/4099/9253/7040/6664/9655/53335/3553/2736/5624/7852/4036/841/659/1385/2335/7520/2043/5270/3635/4821/7052/5105/1002/26039/140578/7074/861/1826/7122/6598/2033/7048/2803/1499/22906/1230/6599/5364/1605/55193/56203/6092/6091/64332/170506/4311/6474/5584/6498/86/8087/9175/2119/9370/604/4976/3280/118/9353/399/170825/22902/5196/4825/5530/51176/8654/3558/2247/3600/5458/7097/7424/9037/3575/3572/4131/8546/1462/1404/1946/4124/3565/51265/406937/133522/972/3593/8737/4739/9308/3400/6659/3135/3123/23376/7101/2309/3066/8876/4602/4988/26230/57492/9444/55274/2852/3569/2737/816/1956/3984/57154/1523/5803/91584/5764/673/6009/7516/6469/4747/7976/5591/4067/5324/27067/3574/8767/169200/7071/10221/6595/5991/90865/5789/6461/301/4915/10507/4920/22954/6792/407006/407007/10013/695/100528062/80823/54440/3897/4204",276
"25","TES","GO:0031032","actomyosin structure organization","145/8469","216/18986",0.671296296296296,1.50492755714742,6.69729213264237,1.64128608490636e-11,4.20169237736029e-09,2.91561515461892e-09,"2475/55160/81569/998/55616/127294/6548/10163/2035/4070/1266/1901/6281/128239/50848/4653/25802/5629/8476/221061/10529/3688/8829/84665/11155/27063/9124/10580/8048/8500/5058/3856/1466/4604/4633/5829/113622/5587/1073/10979/51804/7043/123016/51466/7082/70/825/84978/54822/29767/29766/84952/7168/4088/10391/11214/8826/4205/4629/91807/27183/4628/7126/399687/3880/22843/406991/5573/8736/23136/6093/80206/4089/23370/1264/85415/4606/9270/9475/55704/27302/7840/6869/57669/23332/9839/10324/23671/8837/8452/8195/2036/10398/6714/6385/84700/4771/4627/859/23122/406929/56203/961/90102/3693/5217/1894/5062/9948/22998/5156/51778/85462/5734/5295/10788/64097/5159/11346/1482/1906/221692/55604/2037/1490/5879/54443/2006/3984/4233/673/2041/7984/10395/10174/2185/9530/6422/5339/257019/7111/25/395/154796/90167",145
"26","TES","GO:0007411","axon guidance","156/8469","236/18986",0.661016949152542,1.48188307906603,6.68455455909098,1.81526157191585e-11,4.46833617702363e-09,3.10064314652347e-09,"1889/2046/2048/284656/23032/91624/8543/4853/1942/4009/7143/56956/59352/23114/55740/5588/2625/3799/8829/6387/1959/84665/220202/219699/9211/6585/627/5080/5795/53942/4684/57453/54538/9638/654429/5800/55605/4753/3798/59277/23077/1948/7080/9369/23768/123016/9252/64919/51466/23191/80031/4756/8482/6477/25894/9423/7473/9241/5797/494470/4089/1630/10501/4854/4858/2909/6868/9637/6654/9378/10678/54910/2736/3800/10716/1123/659/8828/8609/2043/23767/85449/1002/54915/351/1826/7477/27255/1605/6405/57408/7474/6092/6091/2042/214/91653/2596/54437/8997/6259/2049/9353/323/2044/658/8633/5458/1909/23022/153478/9037/7204/133418/2297/1946/57556/9499/5459/1436/26999/6586/90249/1906/5754/2534/3908/5879/2115/729920/2737/10512/9723/10371/223117/1749/4897/389549/91584/6469/7976/137970/4147/2131/5747/4781/10507/5727/9355/8022/170302/4693/10013/4983/1947/3897",156
"27","TES","GO:0002009","morphogenesis of an epithelium","296/8469","500/18986",0.592,1.32715928681072,6.65270415441849,2.26253302963543e-11,5.36304125543214e-09,3.7214919501099e-09,"55966/388591/56998/2475/1969/998/57822/25932/126695/65979/7075/4070/5567/3491/9653/8543/11146/1435/7482/4853/5087/92344/5629/7042/183/6262/55083/2625/94134/3688/8829/219736/4838/7414/9231/79812/5728/8945/2263/9024/8642/9645/55366/55327/7490/960/7189/4041/26005/5058/10413/4321/79864/81029/7289/3845/144165/7421/401720/3853/3678/10818/8549/80184/59277/317/79600/6926/10959/90627/341640/83852/10253/1948/1282/84962/7080/10979/652/6495/51804/3091/4522/64398/5663/123016/55727/51676/26585/342184/2252/8854/4088/1512/55897/56963/85407/6299/23322/79191/4313/65009/80004/123872/55625/2303/5048/9423/9955/6928/3859/3868/3872/3690/9241/54903/406991/9496/10672/6662/284217/80000/57534/4089/596/10653/7040/634/2909/54922/6664/6868/9687/388/10890/6654/10736/51057/5534/54910/4867/7849/57669/2736/23332/7852/90/4036/129880/2487/3685/6772/23671/7855/2066/3488/2043/26146/6939/7053/55612/8195/182/23767/6714/7052/6789/6385/6615/57167/1522/3911/54101/27443/57591/7477/9620/859/7048/131405/23122/1499/29072/1605/7474/27086/200894/55081/90102/846/3693/55764/339829/1427/8626/4976/3280/1739/9948/57545/9353/3516/3791/374/80144/83478/5311/255743/51176/1950/2247/10252/27152/64399/1909/7424/2195/79192/170690/81792/10468/2297/4208/26249/1839/2246/2908/1436/9421/1482/94234/6239/7020/1906/3400/780/5754/8521/653/2697/84870/54806/64065/10370/25902/2099/25928/7291/5898/2737/23242/1956/10512/9723/4233/51384/5420/6469/64478/10395/7976/2260/6422/6591/9420/23213/2138/157506/6788/79977/8323/115908/340419/2131/9788/4609/768/23552/5727/2304/9314/3371/23245/9355/25/1289/407006/9500/4478/367/4983/1741/538/186/2719/7547",296
"28","TES","GO:0048732","gland development","270/8469","450/18986",0.6,1.34509387176762,6.64830482726584,2.34713342365428e-11,5.36487639692407e-09,3.72276538135241e-09,"54206/1969/998/10269/79971/34/8543/7049/1435/3321/3158/4853/55870/128239/5087/9095/1999/5629/7042/3142/2625/256297/8829/84159/4838/5660/10718/657/3988/159296/8945/9148/2263/887/27122/79733/5080/7490/5896/4041/1374/595/8772/38/472/1813/23705/1027/7421/10818/8835/59277/4939/6926/219409/675/8600/1361/1102/8660/394/7080/26257/382/652/6495/51804/3091/22890/5663/7043/55727/64919/7337/2252/1588/8854/27023/5604/4088/55897/79798/6299/23322/4313/1459/80004/999/123872/9914/5176/247/9423/4763/6928/6777/1394/7473/3213/9241/6426/6662/284217/57045/2627/4864/4087/4089/596/6794/3643/1054/3249/7040/634/2909/8648/81606/7498/57142/87178/7039/3099/344167/10913/10018/7849/2736/29842/785/6670/1386/2487/8837/1385/1373/2066/3488/5270/8452/54576/54575/54600/54577/3642/171023/6714/7052/9935/55959/5105/81027/3911/79144/5594/6598/51733/7477/859/5021/7048/1499/6997/6599/2876/1605/7474/6091/5449/7372/2624/5290/339829/2049/8626/9076/3280/4487/3516/5156/374/5311/4790/51176/1950/5308/2247/1909/55294/6715/5618/3673/79810/5122/4124/1036/5307/2246/2908/1436/1482/2296/6239/1906/3720/3400/5617/780/2030/23607/1081/5454/11231/2697/7128/64065/10370/2099/6648/3482/8379/25928/3569/2692/2737/23242/1956/10512/857/4233/5764/28996/673/2146/6469/64478/3084/80139/2260/6422/137964/6591/9821/5324/9420/1392/23213/2131/7038/3717/4781/340481/5727/2304/570/5774/3371/2516/445/25/8022/190/4478/367/1896/139596/538/8862/7547/6658",270
