gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	log2FoldChange_shrunk	lfcSE_shrunk
ENSG00000186417.15	GLDN	2872.94057206175	-4.16652629157689	0.134994803012465	-30.8643458755384	3.59635649776683e-209	3.27780230490694e-206	-4.15824937210625	0.135138249589066
ENSG00000189060.6	H1-0	1613.51231502298	-5.32676368305601	0.173831214457392	-30.6433093715839	3.24480970993095e-206	2.84786132208273e-203	-5.31571247891875	0.173912817894568
ENSG00000163235.16	TGFA	1516.23524062081	-4.27263943454822	0.139445780643726	-30.6401485568395	3.57516908486734e-206	3.02574220728933e-203	-4.26381777522484	0.13946474680562
ENSG00000149212.12	SESN3	10471.0303055651	-3.13360393582906	0.102345166564491	-30.6179963452841	7.05146835077991e-206	5.76202225891143e-203	-3.1273011674273	0.102418158402556
ENSG00000061337.16	LZTS1	5373.35382339529	4.47806619757194	0.146289129740349	30.6110659453654	8.7201174917464e-206	6.88802080673048e-203	4.46989352584431	0.146770869361007
ENSG00000171346.16	KRT15	3186.1878103724	5.20799071898815	0.172644555567641	30.1659713615915	6.62269723050637e-200	5.06251794423579e-197	5.19802049749808	0.173144439660228
ENSG00000115159.17	GPD2	2112.17104752578	-3.52849062487494	0.117182577068957	-30.1110516011144	3.47271155825014e-199	2.57165143112042e-196	-3.52132375694943	0.117306025156309
ENSG00000142871.18	CCN1	1242.07800523596	-7.61631318380446	0.253499071763716	-30.0447379582657	2.55774313173883e-198	1.83669209069136e-195	-7.59936273016859	0.252744209807993
ENSG00000139793.21	MBNL2	896.641451152911	-4.9091117338469	0.164055030513267	-29.9235672230721	9.71600208249646e-197	6.7717676867329e-194	-4.89856529477035	0.164512417298535
ENSG00000206579.10	XKR4	1200.46923609431	-4.18636351974999	0.140560995511679	-29.783251779845	6.4378078947825e-195	4.3587638195046e-192	-4.17748638692702	0.140710469588991
ENSG00000268756.1	ENSG00000268756.1	1074.45652528351	6.09968020907937	0.204857834305315	29.7751864348451	8.18774070585152e-195	5.38958031962676e-192	6.08675897922986	0.204670955807088
ENSG00000131095.14	GFAP	24457.0359512486	-4.32320226809388	0.147007571320631	-29.408024561298	4.33621334224205e-190	2.77716885327324e-187	-4.31294215575723	0.14713494580613
ENSG00000108551.5	RASD1	1382.2009825815	4.78137694297521	0.165609098414195	28.8714629133285	2.7252101047007e-183	1.69945536450244e-180	4.77091164619507	0.165143311953519
ENSG00000237596.7	PDE7B-AS1	1142.83031986625	5.14171218035386	0.178207144377445	28.8524469561312	4.72109381852924e-183	2.86860923635096e-180	5.13034592312368	0.177004420131387
ENSG00000105855.10	ITGB8	6568.79714286575	-3.17167284991997	0.109953261726743	-28.8456458690807	5.74586562341037e-183	3.40399444194889e-180	-3.16470509128665	0.110038227080332
ENSG00000122786.20	CALD1	5000.73626793944	-3.31055251682019	0.115726903899978	-28.6065936723019	5.56261934000406e-180	3.21505830487991e-177	-3.30319872847231	0.115831222466479
ENSG00000286522.2	H3C2	746.691690872274	-5.61019652102986	0.196246819911547	-28.5874518810471	9.62279803257532e-180	5.42932011852232e-177	-5.59697216169259	0.196356811346715
ENSG00000044524.11	EPHA3	4585.26552084626	-3.19665283664492	0.112161947324563	-28.5003328927123	1.16035336296005e-178	6.39462642838704e-176	-3.18956533533335	0.112266850259921
ENSG00000143375.15	CGN	1354.0725264454	4.26674382220305	0.150695562818641	28.3136659261691	2.34610804080359e-176	1.26353914188461e-173	4.25708752914197	0.151307778261462
ENSG00000137558.9	PI15	1745.45759645093	-5.06275938749926	0.178922018308123	-28.2958991597146	3.88168136381776e-176	2.04409340618643e-173	-5.05042218659038	0.179190716183128
ENSG00000064042.18	LIMCH1	3468.34736967301	-3.14365573835734	0.111350454425426	-28.2320871933461	2.36201811230014e-175	1.2167987653734e-172	-3.13625969109767	0.111471256860926
ENSG00000277775.2	H3C7	613.937919743443	-5.80195441880342	0.206669316565857	-28.073613031737	2.0574358620828e-173	1.0373416515697e-170	-5.78786913266098	0.206279937420776
ENSG00000114480.13	GBE1	1496.05999497494	-3.77891018757943	0.135206351756834	-27.9492060726238	6.74040305903645e-172	3.32765273520806e-169	-3.77027042234857	0.135309376828956
ENSG00000153071.15	DAB2	531.473419870575	-4.7960668779544	0.173044112847147	-27.7158627302787	4.49633861028858e-169	2.17448440914303e-166	-4.78421484405927	0.172939601754628
ENSG00000124575.7	H1-3	559.489044431236	-4.85599830405153	0.175229016274389	-27.7122956419934	4.96419112081827e-169	2.35272873980061e-166	-4.8439672044413	0.175266850534355
ENSG00000133106.15	EPSTI1	1004.83139944338	-3.79116723380234	0.13708512383548	-27.6555699679874	2.39192566079905e-168	1.11140122321481e-165	-3.78197892104027	0.137218300371363
ENSG00000167306.21	MYO5B	3908.03361764652	3.23730308081217	0.117632369937334	27.5205122751226	9.97790944322909e-167	4.54704846300384e-164	3.23004677442013	0.117870266391303
ENSG00000228709.3	ENSG00000228709.3	1029.17571531716	6.83317451152503	0.248868708138487	27.4569453212358	5.74005992714838e-166	2.56645660554029e-163	6.81576962327278	0.248688816151859
ENSG00000159176.14	CSRP1	1827.90505795872	-3.61500187526844	0.131939989313122	-27.3988340766745	2.83166948184866e-165	1.24263095761792e-162	-3.60583798876145	0.132085166407219
ENSG00000132470.14	ITGB4	6102.58975168274	-3.67949837133847	0.135054514751589	-27.2445417919297	1.92871534993365e-163	8.30995775406868e-161	-3.67012850287225	0.13516271510231
ENSG00000184357.5	H1-5	671.75436881096	-5.32726694417563	0.19586226315306	-27.1990472203037	6.66563227921845e-163	2.82063371643999e-160	-5.31336103626091	0.195501823000957
ENSG00000185339.10	TCN2	2180.98275130442	4.04752447999763	0.149056490736014	27.1542987494988	2.25271561241736e-162	9.36536874867619e-160	4.03768665931606	0.148996393672547
ENSG00000276966.3	H4C5	685.542883476235	-5.30615696669921	0.197172151870641	-26.9112900394799	1.62020173626898e-159	6.61964147316657e-157	-5.29203769954365	0.197313894102193
ENSG00000186185.14	KIF18B	643.602386080192	-3.94588066364987	0.147377836410165	-26.7739082060354	6.50619639048686e-158	2.61317518415877e-155	-3.93551136899847	0.147486065123686
ENSG00000103888.17	CEMIP	1567.90083106237	3.56108376599982	0.133821023448164	26.6107945840006	5.09146090122093e-156	2.01087248293721e-153	3.55225484443083	0.134111064460781
ENSG00000047188.16	YTHDC2	907.541079294627	-3.52798075862955	0.133481263726659	-26.4305315977087	6.10963146907492e-154	2.3734415888962e-151	-3.51880141071653	0.133565185577045
ENSG00000057019.16	DCBLD2	15568.8335548836	-2.63133957298971	0.100007311286215	-26.3114720228701	1.4175335718529e-152	5.41795049229003e-150	-2.62478460444522	0.100077354821562
ENSG00000075223.14	SEMA3C	2600.24129218677	-3.37478967444147	0.128477221062727	-26.267611071645	4.49815056605017e-152	1.69194720577287e-149	-3.3658377032745	0.128661452376799
ENSG00000131203.13	IDO1	1670.35759928229	5.18951836737252	0.199352010403233	26.0319339487753	2.15502144660103e-149	7.97930362814134e-147	5.17525406014	0.200503165097015
ENSG00000146250.7	PRSS35	905.992031993204	-5.54970752901258	0.213241401968719	-26.0254691526868	2.55057434583419e-149	9.29860927280504e-147	-5.53358023220206	0.214249375018056
ENSG00000105974.13	CAV1	2283.05733308705	-4.08962183117576	0.15776079764638	-25.9229282064269	3.67329314096421e-148	1.31887920547619e-145	-4.07811954159124	0.15796241766838
ENSG00000188039.17	NWD1	499.131430978328	-4.83137207052219	0.186634262866232	-25.8868441213553	9.3673619451444e-148	3.31311008976249e-145	-4.81755009699158	0.186793705558853
ENSG00000180891.13	CUEDC1	1457.43639323617	-3.14338844679254	0.122173072510264	-25.728979244002	5.54181932972344e-146	1.93124253906554e-143	-3.13494817277604	0.122303519217881
ENSG00000164509.16	IL31RA	1250.33660888033	7.81184276499866	0.303858023474045	25.7088579583482	9.30545287779274e-146	3.19581618616021e-143	7.78811263414237	0.302582023641084
ENSG00000129474.17	AJUBA	994.317321725633	-3.34136754046448	0.130008137827897	-25.7012183720971	1.13279454844279e-145	3.83483320206412e-143	-3.33193847680633	0.130011516551536
ENSG00000273983.2	H3C8	487.607282191178	-4.8883168341609	0.190546691207236	-25.6541680319415	3.79869906996865e-145	1.26785594170489e-142	-4.87411490729651	0.19038570460408
ENSG00000128564.8	VGF	837.696995695551	5.46344512807442	0.213399373218945	25.6019736406114	1.45026395726107e-144	4.7731812493355e-142	5.44808385850286	0.213256480378378
ENSG00000077092.20	RARB	1071.54448828557	-3.2488674664539	0.127054069320983	-25.5707470356272	3.22824125542195e-144	1.04794017848951e-141	-3.24009584116971	0.127095674250247
ENSG00000150347.17	ARID5B	8083.39614887162	-2.87577717146077	0.113051094648411	-25.4378533919059	9.62059899060572e-143	3.08080181459978e-140	-2.86803499042214	0.113163787608951
ENSG00000180801.14	ARSJ	1639.2737934691	-3.08913059526895	0.121719152181805	-25.3791662190917	4.28353107054535e-142	1.35342447704951e-139	-3.0806329942504	0.121812719364675
ENSG00000183856.11	IQGAP3	492.995551738708	-3.93824794296787	0.155986243837455	-25.2474054511609	1.20936396480182e-140	3.77082866761957e-138	-3.92676448058576	0.156123851858514
ENSG00000148672.10	GLUD1	7886.92769936921	2.90166080609096	0.115522406746003	25.1177315970468	3.18408016200164e-139	9.79911007778609e-137	2.89540613690277	0.115653530090608
ENSG00000166483.12	WEE1	4014.43708654464	2.75250126986745	0.110427998502717	24.9257553083308	3.91268094783512e-137	1.18870256949806e-134	2.74521262383359	0.110491087595713
ENSG00000182168.16	UNC5C	1748.51495042515	-3.17962310265615	0.12770429125776	-24.8983262139435	7.757305454202e-137	2.32689705504082e-134	-3.17023468963098	0.127949467232766
ENSG00000111799.22	COL12A1	3630.15273802861	-3.16232628102016	0.127352246300014	-24.8313349225927	4.11427498001958e-136	1.21869967751905e-133	-3.15310166456758	0.127541942187054
ENSG00000100994.12	PYGB	14548.8978454391	2.74374504001233	0.110525345490218	24.824577818263	4.86710352632868e-136	1.42389817609149e-133	2.73677083145171	0.110640316453895
ENSG00000171848.16	RRM2	869.11942131352	-3.96003878242954	0.15956828408995	-24.8172047785964	5.84625047302314e-136	1.68949509096621e-133	-3.9479911386363	0.160008868950301
ENSG00000151458.12	ANKRD50	1717.27039896863	-2.78247048510483	0.112206067511615	-24.7978611746357	9.4540652824428e-136	2.69919259033792e-133	-2.77471061237604	0.112344619505293
ENSG00000147862.18	NFIB	2741.71797721062	-3.00172286452542	0.121364228211835	-24.733176395981	4.70400976845715e-135	1.32703475575154e-132	-2.99304935039031	0.121530472492701
ENSG00000197061.5	H4C3	610.059063358396	-4.27382404877747	0.172910869817753	-24.7169194931588	7.03588415897838e-135	1.96152172841542e-132	-4.26064553605682	0.173086095116222
ENSG00000026025.16	VIM	8559.34423831601	-3.59205416891277	0.145424336020874	-24.7005024550855	1.05627057907855e-134	2.91051673400284e-132	-3.58118613682564	0.145591229886641
ENSG00000124126.14	PREX1	3819.59999499008	3.05058483744167	0.123640039073842	24.6731144724061	2.07917685338378e-134	5.66324757409604e-132	3.04237468350002	0.123968298771287
ENSG00000135074.16	ADAM19	4224.74736468892	-2.90349161470403	0.118094196740884	-24.5862345046025	1.7730978681856e-133	4.77467047527205e-131	-2.89471662905207	0.118232144963197
ENSG00000131747.15	TOP2A	2708.02226571872	-3.4008835843949	0.138496656462125	-24.5557089338467	3.75846046086023e-133	1.00072177012365e-130	-3.39061881746697	0.138647372796615
ENSG00000148541.13	FAM13C	415.419013243361	-4.09566183502237	0.167243883442903	-24.4891576941923	1.92731454589258e-132	5.07461919933517e-130	-4.08289020404876	0.167337563503323
ENSG00000145349.20	CAMK2D	3311.04473656342	-2.69169294132841	0.110266223276101	-24.410856392429	1.31153968204519e-131	3.41533580718954e-129	-2.68401182967975	0.110396030695706
ENSG00000150457.9	LATS2	482.797575262961	-3.75114320996185	0.154172302318611	-24.3308503119437	9.24691637547299e-131	2.38178453640852e-128	-3.73947524563802	0.154214418054509
ENSG00000156011.19	PSD3	4296.06118433572	-3.15076794092694	0.129847064665529	-24.2652226990494	4.56774224065705e-130	1.16389019222419e-127	-3.14035409041266	0.130067366078938
ENSG00000152104.12	PTPN14	1739.50971845766	-3.02816398408878	0.125054741083233	-24.214707558135	1.55736631154762e-129	3.92605420050468e-127	-3.01895051219664	0.125223533653012
ENSG00000290058.1	ENSG00000290058.1	615.21301064984	4.60304854035944	0.190220620049967	24.1984730107089	2.30861451451177e-129	5.75865664740899e-127	4.58860742632937	0.191343901280529
ENSG00000144645.16	OSBPL10	1689.95454913451	-2.87943825710084	0.119073171371917	-24.1820909271586	3.43360149945887e-129	8.47563070132051e-127	-2.87077851867973	0.119173561217869
ENSG00000006283.18	CACNA1G	981.618226014211	3.68991990541954	0.152747293507611	24.1570231503688	6.29981591781528e-129	1.53903853406669e-126	3.67859337272122	0.152495693110129
ENSG00000162692.12	VCAM1	1006.53908931782	-3.73913863695602	0.154896666263447	-24.1395681853896	9.6094638886122e-129	2.32362720171881e-126	-3.7271510052269	0.155153542705456
ENSG00000267475.3	ENSG00000267475.3	596.050112525661	5.67746928862586	0.235327498759191	24.1258217529248	1.33973185035953e-128	3.2068308745424e-126	5.65997752175914	0.233442342288753
ENSG00000182263.14	FIGN	1780.85185869662	-2.83451028637095	0.117622298916984	-24.0984091662033	2.59757402203269e-128	6.15547116001086e-126	-2.82609143037409	0.117775964341485
ENSG00000091436.17	MAP3K20	3767.13824313924	2.89330455933788	0.120651305766704	23.9807148455772	4.42023046780457e-127	1.03709110292639e-124	2.88490838399775	0.120691762066369
ENSG00000187837.4	H1-2	1771.99682604706	-2.91875797575711	0.121807547056206	-23.9620454257263	6.92058103559524e-127	1.60781381176961e-124	-2.90988206264206	0.12192327652346
ENSG00000169047.6	IRS1	1656.45577777358	-2.7269217441297	0.113884043933567	-23.9447217532986	1.04874680657366e-126	2.41283039566757e-124	-2.71876260616527	0.113988696527409
ENSG00000204262.14	COL5A2	1568.95183335788	-3.28724887624717	0.137662752482109	-23.8790000706574	5.06251115578093e-126	1.15352237363981e-123	-3.27707450856285	0.137833558559389
ENSG00000115380.20	EFEMP1	2624.15940005596	-4.63856769507789	0.194440411215624	-23.8559858317414	8.77683369450017e-126	1.9808059815102e-123	-4.6156383376296	0.19460718673502
ENSG00000104419.17	NDRG1	7358.25165463349	-2.60341300206058	0.109195883353869	-23.8416771960511	1.2353727484145e-125	2.76175736029984e-123	-2.59567379133607	0.109279117242929
ENSG00000106278.12	PTPRZ1	2749.59976324727	-3.02372190114961	0.127564091201241	-23.7035506832364	3.31416554158265e-124	7.33979260176487e-122	-3.01369945647747	0.127801988642204
ENSG00000166147.15	FBN1	1510.82326419018	-2.97146382393296	0.125488567794883	-23.6791595931668	5.91262411920862e-124	1.29732827548969e-121	-2.96217927971583	0.12566322779947
ENSG00000172123.13	SLFN12	466.245529541773	-4.38009939008571	0.185108733392538	-23.6623054450779	8.81759611149579e-124	1.91697775279005e-121	-4.36523797418537	0.18534461165335
ENSG00000144642.22	RBMS3	1079.6636374439	-2.88661547951406	0.122030697723008	-23.654830574404	1.05266364334888e-123	2.26772457785803e-121	-2.87782659153981	0.122171599068179
ENSG00000198691.14	ABCA4	838.070616705161	7.22587915778442	0.306239367739191	23.5955266337225	4.28401747816777e-123	9.14579839460735e-121	7.20058957483602	0.305505664921508
ENSG00000169991.11	IFFO2	2367.52848396993	-2.94223919905017	0.124806142534947	-23.5744742950157	7.0448727683499e-123	1.47736592912909e-120	-2.93293276638877	0.124879067148623
ENSG00000124253.11	PCK1	568.27362863809	5.26261389809811	0.223230975873857	23.5747475344636	6.99955812870421e-123	1.47736592912909e-120	5.24512288084433	0.223094770038639
ENSG00000172243.18	CLEC7A	597.258323966535	5.7062300401594	0.24212561898099	23.5672295404949	8.35927236355526e-123	1.73762874736113e-120	5.6873715072667	0.242805296669579
ENSG00000115353.11	TACR1	514.701384256267	-3.56541271026209	0.151326086086785	-23.5611242084021	9.65520047622842e-123	1.98955900595813e-120	-3.55369126685458	0.151495875568132
ENSG00000197261.12	C6orf141	2991.14568630214	2.6285454620522	0.111998145202278	23.4695445831253	8.35046818928257e-122	1.70587107483991e-119	2.62092471794931	0.112106907906292
ENSG00000090661.12	CERS4	1840.90033217045	3.43384001191951	0.146476555825505	23.4429325059375	1.56061847349433e-121	3.16085264670043e-119	3.42285930370458	0.146912346263104
ENSG00000155761.14	SPAG17	815.937350930471	-3.33775469904929	0.142395354730353	-23.440053261357	1.66979084357384e-121	3.35330793391265e-119	-3.32677436813012	0.142684098565563
ENSG00000112139.17	MDGA1	6166.10176241102	3.02021067180727	0.129191263110508	23.3778244680822	7.18544256853781e-121	1.43086918106421e-118	3.0113260411516	0.129459112580908
ENSG00000136960.13	ENPP2	2022.78876793078	9.50792781199977	0.407361389262877	23.3402773620849	1.73002928043902e-120	3.41637532154696e-118	9.47438592683607	0.404358697250365
ENSG00000126785.13	RHOJ	554.900164797116	-3.62116912986973	0.155485008285081	-23.2895066206661	5.66338832709709e-120	1.10913481972909e-117	-3.60892440056826	0.155736351799862
ENSG00000183813.7	CCR4	485.135799568147	4.46450741403918	0.191825698992549	23.2737711239233	8.17469914931497e-120	1.58783480115833e-117	4.44943912038087	0.191419584459432
ENSG00000118432.13	CNR1	8174.88174077631	-2.75694547228551	0.118732737681022	-23.2197583087161	2.87599000467093e-119	5.54084025534042e-117	-2.74721646537926	0.118905617173885
ENSG00000198947.18	DMD	508.312117208668	-3.64541274270279	0.157158147946037	-23.1958240176928	5.01727271330103e-119	9.58825092637859e-117	-3.63294126949288	0.157143449006301
ENSG00000148357.18	HMCN2	1165.45343705654	8.00802463129554	0.346539068731493	23.1085766479633	3.79629082419279e-118	7.19685629287172e-116	7.97619004283149	0.343789323248314
ENSG00000173598.14	NUDT4	3010.9865850185	-2.63059769745771	0.114062047682893	-23.0628657901278	1.09273115227583e-117	2.05511508853019e-115	-2.62231371703589	0.114192009385903
ENSG00000050327.15	ARHGEF5	1133.67538262673	8.23572123093425	0.357335049594745	23.0476166283559	1.55412434124536e-117	2.8998491743694e-115	8.20689366383092	0.354767359213893
ENSG00000152583.13	SPARCL1	488.270014077222	5.26132490987343	0.228329388100007	23.0426970161589	1.74106705903843e-117	3.22328641390888e-115	5.24293577380408	0.227704225920973
ENSG00000071282.12	LMCD1	689.318615274468	-3.25665051200926	0.141335067855551	-23.0420557432899	1.76703385843669e-117	3.24600010413753e-115	-3.24545509673457	0.141379414497812
ENSG00000184304.17	PRKD1	942.393519336283	-3.00668787201611	0.130752197442113	-22.9953142726128	5.19269349620877e-117	9.46548136766609e-115	-2.99669335051436	0.131058259640266
ENSG00000138316.11	ADAMTS14	589.41698983352	6.27416280479394	0.273061477444834	22.9771070731187	7.89757844056691e-117	1.42861768172606e-114	6.2517438473493	0.272368562087346
ENSG00000143367.17	TUFT1	2934.52443888803	2.48569738423304	0.108217943254904	22.9693645015786	9.43818663598453e-117	1.69436900540095e-114	2.47831120050685	0.108278519719724
ENSG00000066279.19	ASPM	1284.07532622236	-3.09711965476819	0.134897497585545	-22.9590593613803	1.19635000666612e-116	2.13157188781707e-114	-3.08674594864646	0.135106173070492
ENSG00000165323.16	FAT3	1444.12828262715	-3.10087290340401	0.135080975541089	-22.9556596773376	1.2936537245362e-116	2.28773972465182e-114	-3.09058082876125	0.135268033981767
ENSG00000175899.15	A2M	1083.88677189561	-4.17429650148413	0.181992481410899	-22.9366425971164	2.00303795941611e-116	3.51599929809508e-114	-4.15950461809333	0.18226991522248
ENSG00000138678.11	GPAT3	1303.74585180646	3.16808363205805	0.139229075232969	22.7544686823278	1.29602650919457e-114	2.25823089620468e-112	3.15756216897001	0.139468362380598
ENSG00000222041.13	CYTOR	532.061105517933	-3.5139786788622	0.154609638177477	-22.7280699979938	2.36504967027278e-114	4.09084540412074e-112	-3.50162400774706	0.154737231306877
ENSG00000169715.15	MT1E	752.398156484033	-5.56363867243648	0.244933780546597	-22.7148687290932	3.19417879217228e-114	5.48496049551497e-112	-5.54246733311584	0.245267756651529
ENSG00000277157.2	H4C4	612.457404504011	-4.21475760547266	0.186054257047046	-22.6533790323696	1.29212104678057e-113	2.20283398888915e-111	-4.199244754278	0.186724091167006
ENSG00000178150.10	ZNF114	858.126659986524	7.58530169151669	0.334882301106646	22.6506496952823	1.37469253887562e-113	2.32686350669539e-111	7.556302246603	0.335779458177471
ENSG00000124749.18	COL21A1	402.249751573339	-4.2725838547922	0.189208099044962	-22.5814004599079	6.60233015865617e-113	1.10961289198351e-110	-4.25670497436481	0.190040760534782
ENSG00000071575.12	TRIB2	1961.4083958956	-2.69642108167784	0.119489249627445	-22.5662232383666	9.3063792775703e-113	1.55305119535622e-110	-2.68739585171904	0.119652382870847
ENSG00000165899.12	OTOGL	336.776703778143	-4.39051721912998	0.194600581896599	-22.5616859741092	1.03116985876387e-112	1.70878546455436e-110	-4.37412653832811	0.195299014865458
ENSG00000092421.17	SEMA6A	578.690962775491	3.53264906227913	0.157146494520364	22.4799736899084	6.51779757815493e-112	1.07258506395512e-109	3.52031790545169	0.157505634101335
ENSG00000112276.14	POPDC1	2933.41853286281	-2.75925928371186	0.122764621751669	-22.476013401429	7.12586667627228e-112	1.16456319053534e-109	-2.74992391020671	0.122937829633327
ENSG00000076641.4	PAG1	473.286624690271	-3.54299470558832	0.157653677767316	-22.4732765880507	7.57885067780472e-112	1.23010975693108e-109	-3.53021520158431	0.157846434453767
ENSG00000059804.17	SLC2A3	3106.7590299283	2.55121611940845	0.113740042092925	22.4302371659412	1.9957033676738e-111	3.21715528597049e-109	2.54325637570293	0.11384259057469
ENSG00000136709.12	WDR33	855.437757129066	-2.77996986298464	0.124388908131038	-22.3490173260147	1.23430324933885e-110	1.97630297970154e-108	-2.77044185431571	0.124571611033309
ENSG00000231566.4	ENSG00000231566.4	621.674822217247	-4.15562756438548	0.186109740244484	-22.3289095934818	1.9359324372395e-110	3.07891214531976e-108	-4.13990914236888	0.186475448162588
ENSG00000174705.13	SH3PXD2B	10009.4612378425	2.68031632213512	0.12019979014907	22.2988436070565	3.7917204270102e-110	5.99015993059071e-108	2.66955305534115	0.120337666820551
ENSG00000125827.9	TMX4	980.372831505914	-2.90022810528324	0.130134979360249	-22.2863070293701	5.01710252975822e-110	7.87352838726361e-108	-2.89011517550019	0.130204232198958
ENSG00000126878.13	AIF1L	2871.97111817108	-2.91740535133637	0.131514660662125	-22.1831188754802	4.99905427644502e-109	7.79359139400774e-107	-2.90671267162569	0.131713743622657
ENSG00000151718.16	WWC2	930.154969718637	-2.90183536883483	0.13149599363596	-22.0678614503528	6.43646119824246e-108	9.96894254998377e-106	-2.89147723749174	0.131768430906112
ENSG00000198948.12	MFAP3L	2449.63222041998	2.66666999918395	0.120946552936536	22.0483340321672	9.91053422690403e-108	1.52499954269445e-105	2.65785547831944	0.121185270439562
ENSG00000145934.17	TENM2	3053.5654973166	-2.49939735724183	0.113479326690469	-22.0251338295239	1.65420140809255e-107	2.52900714629478e-105	-2.49074946160674	0.113624896615189
ENSG00000105810.10	CDK6	3780.95701507184	-2.54266714374366	0.115497934673985	-22.0148278055432	2.07658128710906e-107	3.15440684362971e-105	-2.5340087788454	0.11563999666587
ENSG00000139263.12	LRIG3	1262.91666563043	-2.63258020765512	0.12019831989101	-21.9019717583592	2.4877893071319e-106	3.75497727459266e-104	-2.6234255282113	0.12038076898679
